index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
b2dba5819d620218d4e1daf2fa0c9bd0,2026-01-02T04:02:02Z,'Hochwasser',www.stern.de,de,0.9,Wetter: Hochwasser und Sturmflut im Norden - keine größeren Schäden,Wilhelmshaven/Husum - Im Norden Deutschlands haben Hochwasser und Sturmflut in der Nacht auf Freitag zunächst keine größeren Schäden verursacht. In,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/wetter--hochwasser-und-sturmflut-im-norden---keine-groesseren-schaeden-37004336.html,https://image.stern.de/37004338/t/W4/v1/w1440/r1.7778/-/02--b67e6hvuftv10axs2048jpeg---d482f245e025ba3e.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Trotz Hochwasser und Sturmflut kommt es an der Nordsee zunächst zu keinen größeren Problemen. Doch auch am Tag kann es noch zu Hochwasser kommen.… [+1117 chars]",,Wetter: Hochwasser und Sturmflut im Norden - keine größeren Schäden. Wilhelmshaven/Husum - Im Norden Deutschlands haben Hochwasser und Sturmflut in der Nacht auf Freitag zunächst keine größeren Schäden verursacht. In,"Weather: Floods and storm surges in the north - no major damage. Wilhelmshaven/Husum - In northern Germany, floods and storm surges initially did not cause any major damage on Friday night. In","Tempestas: Flumina et procella in septentrione exurgit - nulla maior noxa est. Wilhelmshaven/Husum - In Germania septentrionali, inundationes et procellae primordio in nocte Veneris nullum magnum damnum intulerunt. In",2026-01-04 14:27:44+00:00
72d2c3198e8897398a1928ecee59e236,2026-01-02T04:02:02Z,'Hochwasser',www.zeit.de,de,0.9,Wetter: Hochwasser und Sturmflut im Norden - keine größeren Schäden,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Hochwasser und Sturmflut im Norden - keine größeren Schäden“.,https://www.zeit.de/news/2026-01/02/hochwasser-und-sturmflut-im-norden-keine-groesseren-schaeden,https://img.zeit.de/news/2026-01/02/hochwasser-und-sturmflut-im-norden-keine-groesseren-schaeden-image-group/wide__1300x731,,"Im Norden Deutschlands haben Hochwasser und Sturmflut in der Nacht auf Freitag zunächst keine größeren Schäden verursacht. In Niedersachsen, Schleswig-Holstein und Hamburg verzeichneten die Lagezentr… [+956 chars]",,Wetter: Hochwasser und Sturmflut im Norden - keine größeren Schäden. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Hochwasser und Sturmflut im Norden - keine größeren Schäden“.,Weather: Floods and storm surges in the north - no major damage. Here you will find information on the topic of “weather”. Now read “Floods and storm surges in the north – no major damage”.,"Tempestas: Flumina et procella in septentrione exurgit - nulla maior noxa est. Hic informationes invenies in argumento ""tempestatis"". Nunc legitur ""Flumina et tempestas surget in aquilone - nullum maius damnum"".",2026-01-04 14:27:44+00:00
e15459115748299028350ae2225ebf96,2026-01-02T07:16:57Z,'Hochwasser',www.stern.de,de,0.9,Wetter: Hochwasser und Schnee im Norden - keine größeren Schäden,"Hochwasser, Sturmflut und Schnee: Wettertechnisch war einiges los im Norden. Große Schäden gab es aber bislang nicht. Was Behörden und Wetterdienste zur Lage und weiteren Entwicklung sagen.",https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/wetter--hochwasser-und-schnee-im-norden---keine-groesseren-schaeden-37004642.html,https://image.stern.de/37004644/t/xJ/v1/w1440/r1.7778/-/02--kux3ga23ykv1axs2048jpeg---943641e06d27e14b.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Hochwasser, Sturmflut und Schnee: Wettertechnisch war einiges los im Norden. Große Schäden gab es aber bislang nicht. Was Behörden und Wetterdien… [+2090 chars]",,"Wetter: Hochwasser und Schnee im Norden - keine größeren Schäden. Hochwasser, Sturmflut und Schnee: Wettertechnisch war einiges los im Norden. Große Schäden gab es aber bislang nicht. Was Behörden und Wetterdienste zur Lage und weiteren Entwicklung sagen.","Weather: Floods and snow in the north - no major damage. Floods, storm surges and snow: There was a lot going on in terms of weather in the north. However, there has been no major damage so far. What authorities and weather services say about the situation and further developments.","Tempestas: Flumina et nix in septentrione - nulla maior noxa est. Flumina, tempestas exundat, et nix: multa secundum tempestatem in aquilone geruntur. Sed nulla hactenus damnum maius fuit. Quae auctoritates et officia tempestatum dicunt de situ et progressibus ulteriorum.",2026-01-04 14:27:44+00:00
f8643d37f4b6e6fecfa54dec139bd8fc,2026-01-02T10:20:25Z,'Hochwasser',salzburg.orf.at,de,0.9,"Land investiert 10,5 Mio. in Hochwasserschutz","Finanziert werden die Projekte für Hochwasserschutz und Gewässerökologie  von Bund, Land, Gemeinden und Genossenschaften. Rund ein Drittel davon wird im Gasteinertal verbaut. Dieses Projekt soll bis 2027 abgeschlossen sein und rund 300 Objekte und mehr als 80…",https://salzburg.orf.at/stories/3336264/,https://ibs.orf.at/sbg?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F01%2F89%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2884489_master_1114289_hochwasserschutz.jpg%3Fs%3D1abcc9b216281ca09e1f938e3c46a9ad728e6204,,"Auf fast drei Kilometern Länge wird die Ache aufgeweitet, die Ufer werden deutlich verflacht und die Rad- und Fußwege neu angelegt. Der nächste Schritt wird der Schutz der Kläranlage in Dorfgastein s… [+2629 chars]",,"Land investiert 10,5 Mio. in Hochwasserschutz. Finanziert werden die Projekte für Hochwasserschutz und Gewässerökologie  von Bund, Land, Gemeinden und Genossenschaften. Rund ein Drittel davon wird im Gasteinertal verbaut. Dieses Projekt soll bis 2027 abgeschlossen sein und rund 300 Objekte und mehr als 80…","State invests 10.5 million in flood protection. The projects for flood protection and water ecology are financed by the federal government, state, municipalities and cooperatives. Around a third of this is built in the Gastein Valley. This project is scheduled to be completed by 2027 and will include around 300 objects and more than 80…","Res publica 10.5 miliones in diluvio praesidio collocat. Incepta ad inundationem tutelam et ecologiam aquarum dotatae sunt ab imperio foederato, civitate, municipiis et cooperativis. Circa tertiam partem huius in valle Gastein aedificata est. Hoc consilium horarium est ut ab 2027 perficiatur et circa 300 obiecta complectetur et plus quam 80…",2026-01-04 14:27:44+00:00
2d72c34607aa21b85b28327ace5ccc1e,2026-01-08T10:37:14Z,'Überflutung',www.stern.de,de,0.9,Steigende Wasserstände: Kleines Hochwasser nach Niederschlägen im Saarland erwartet,Saarbrücken (lrs) - Wegen vorhergesagter Niederschläge wird ein Anstieg der Wasserstände an Flüssen im Saarland erwartet. Das Landesamt für Umwelt- und,https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/steigende-wasserstaende--kleines-hochwasser-nach-niederschlaegen-im-saarland-erwartet-37021688.html,https://image.stern.de/37021690/t/N0/v1/w1440/r1.7778/-/08--kphjljq45yv6axs2048jpeg---298f0759c79f5573.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Mit Regen und Schnee schwellen auch die Flüsse an. Im Saarland sind einzelne Überflutungen von Flächen und Kellern möglich.
Wegen vorhergesagter… [+871 chars]",,Steigende Wasserstände: Kleines Hochwasser nach Niederschlägen im Saarland erwartet. Saarbrücken (lrs) - Wegen vorhergesagter Niederschläge wird ein Anstieg der Wasserstände an Flüssen im Saarland erwartet. Das Landesamt für Umwelt- und,"Rising water levels: Small floods expected after rainfall in Saarland. Saarbrücken (lrs) - Due to forecast rainfall, water levels on rivers in Saarland are expected to rise. The State Office for the Environment and","Gradus aquae ortu: Parvae diluvia post pluviam in Saarland expectata sunt. Saarbrücken (lrs) - Ob pluviam praenuntientur, aquae gradus in fluminibus in Saarlandia oriri putantur. Ad officium rei publicae Opera ac",2026-01-10 08:37:19+00:00
46d939976aaa8c6f2d3e6d80a49457ca,2026-01-09T12:00:49Z,'Hochwasser Feuerwehr',www.stern.de,de,0.3,"Wintersturm ""Elli"": Warn-Apps, Vorräte, Notgepäck: Was das Land für Krisen rät","Hannover (lni) - Der Nordwesten ist eingeschneit – Wintersturm «Elli» bringt Schneeverwehungen, Glätte, Eis und Minusgrade. Niedersachsens Landesregierung",https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/wintersturm--elli---warn-apps--vorraete--notgepaeck--was-das-land-fuer-krisen-raet-37026382.html,https://image.stern.de/37026384/t/wf/v1/w1440/r1.7778/-/09--xlcq7a6drsv4axs2048jpeg---a9e672535de3843b.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Notfall-Rucksack griffbereit? Wie Sie sich laut Niedersachsens Landesregierung auf Stromausfall, Hochwasser oder Extremwetter vorbereiten können.… [+5003 chars]",,"Wintersturm ""Elli"": Warn-Apps, Vorräte, Notgepäck: Was das Land für Krisen rät. Hannover (lni) - Der Nordwesten ist eingeschneit – Wintersturm «Elli» bringt Schneeverwehungen, Glätte, Eis und Minusgrade. Niedersachsens Landesregierung","Winter storm “Elli”: Warning apps, supplies, emergency luggage: What the country advises for crises. Hanover (lni) - The northwest is covered in snow - winter storm ""Elli"" brings snowdrifts, slippery roads, ice and sub-zero temperatures. Lower Saxony's state government","Hiems tempestas ""Elli"": Monitum apps, commeatus, sarcinas subitis: Quid patria discriminum monet. Hanover (lni) - Septentrio nive obducitur - tempestas hiemalis ""Elli"" nives, lubricas vias, glaciem et sub-nulla temperaturas affert. Status regimen Saxoniae inferioris",2026-01-10 14:28:27+00:00
646c35e111371e1f33f1e36b92b7e411,2026-01-07T14:44:50Z,'Hochwasser Tote',www.n-tv.de,de,0.9,Studie zum verheerenden Hochwasser: Flutgefahr im Ahrtal wurde wohl massiv unterschätzt,Eine neue Studie zur Ahrtal-Flut kommt zu einem erschütternden Ergebnis. Demnach war die Katastrophe mit 135 Toten kein unvorhersehbarer Ausnahmefall. Die offizielle Risikoeinschätzung basierte dem Forschungsteam zufolge auf einem fatalen Irrtum.,https://www.n-tv.de/wissen/Universitaet-Leipzig-Hochwassergefahr-im-Ahrtal-massiv-unterschaetzt-id30212065.html,https://www.n-tv.de/img/30212291/1767783593/Img_16_9/1200/In-der-Eifel-haben-heftige-Regenfaelle-und-Dauerregen-fuer-Ueberschwemmungen-und-Ueberflutungen-gesorgt-Im-Ahrtal-trat-der-Fluss-vielerorts-ueber-die-Ufer-und-ueberschwemmte-nicht-nur-Keller-sondern-ganze-Ortschaften-Im-Bild-eine-Ortschaft-an-der-Strasse-zwischen-Dernau-und-Walporzheim-die-von-den-Fluten-auf-einem-Abschnitt-einfach-mitgerissen-wurde-Dernau-15-07.jpg,,"Studie zum verheerenden HochwasserFlutgefahr im Ahrtal wurde wohl massiv unterschätzt 
Die Flutkatastrophe im Ahrtal hätte wahrscheinlich vermieden werden können, sagen Forschende. (Foto: picture al… [+3321 chars]",,Studie zum verheerenden Hochwasser: Flutgefahr im Ahrtal wurde wohl massiv unterschätzt. Eine neue Studie zur Ahrtal-Flut kommt zu einem erschütternden Ergebnis. Demnach war die Katastrophe mit 135 Toten kein unvorhersehbarer Ausnahmefall. Die offizielle Risikoeinschätzung basierte dem Forschungsteam zufolge auf einem fatalen Irrtum.,"Study on the devastating flood: The risk of flooding in the Ahr Valley was probably massively underestimated. A new study on the Ahr Valley flood comes to a shocking conclusion. Accordingly, the disaster with 135 deaths was not an unforeseeable exceptional case. According to the research team, the official risk assessment was based on a fatal error.","Studere de vastatione diluvii: Periculum inundationis in Ahr Valle probabiliter minoris ponderis minoris fuit. Novum studium in Ahr Valley de diluvio ad turpem conclusionem venit. Proinde clades eximiae cum 135 mortes non inexspectatum casum. Secundum quadrigis investigationis, periculum officialis aestimatio in errore fatali fundata est.",2026-01-10 14:28:27+00:00
acdade476f55ba630e27e1da87ae4475,2026-01-05T14:38:57Z,'Hochwasser',www.stern.de,de,0.9,Hochwasser: Studie: Sedimente der Ahr belegen mehrere Extremhochwasser,Leipzig/Bad Neuenahr-Ahrweiler (lrs) - Forscher haben anhand von Flusssedimenten in der Ahr mindestens vier extreme Hochwasserereignisse in den,https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/hochwasser--studie--sedimente-der-ahr-belegen-mehrere-extremhochwasser-37012224.html,https://image.stern.de/37012226/t/t0/v1/w1440/r1.7778/-/05--6q66ovp7gnv4axs2048jpeg---5cc3b1f2f84b4260.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Extreme Hochwasserereignisse an der Ahr kommen laut Forschern immer wieder mal vor. Anhand von Sedimenten können sie das belegen.
Forscher haben… [+1162 chars]",,Hochwasser: Studie: Sedimente der Ahr belegen mehrere Extremhochwasser. Leipzig/Bad Neuenahr-Ahrweiler (lrs) - Forscher haben anhand von Flusssedimenten in der Ahr mindestens vier extreme Hochwasserereignisse in den,"Floods: Study: Ahr sediments provide evidence of several extreme floods. Leipzig/Bad Neuenahr-Ahrweiler (lrs) - Using river sediments in the Ahr, researchers have identified at least four extreme flood events in the","Inundationes: Study: Ahr faeces plurimarum inundationum extremarum testimoniis praebent. Leipzig/Bad Neuenahr-Ahrweiler (lrs) - Faeces fluminis Ahr utentes, investigatores identificaverunt saltem quattuor eventus diluvii extremae in",2026-01-13 20:35:59+00:00
05fcdda403843e0149c065817b42b3d1,2026-01-10T10:27:51Z,'Hochwasser',www.stern.de,de,0.9,Winterwetter: Aufatmen nach Schnee und Hochwasser in Schleswig-Holstein,"Sturmtief ""Elli"" hat Spuren hinterlassen: Einzelne Bahnstrecken sind noch gestört, es gab zahlreiche Unfälle bei Glätte. Wie lange bleibt das Wetter in Schleswig-Holstein winterlich?",https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/winterwetter--aufatmen-nach-schnee-und-hochwasser-in-schleswig-holstein-37028332.html,https://image.stern.de/37028976/t/XO/v1/w1440/r1.7778/-/10--i62c5fmultv8axs2048jpeg---91dc65a954c157c9.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Sturmtief ""Elli"" hat Spuren hinterlassen: Einzelne Bahnstrecken sind noch gestört, es gab zahlreiche Unfälle bei Glätte. Wie lange bleibt das Wet… [+3733 chars]",,"Winterwetter: Aufatmen nach Schnee und Hochwasser in Schleswig-Holstein. Sturmtief ""Elli"" hat Spuren hinterlassen: Einzelne Bahnstrecken sind noch gestört, es gab zahlreiche Unfälle bei Glätte. Wie lange bleibt das Wetter in Schleswig-Holstein winterlich?","Winter weather: Breathe a sigh of relief after snow and floods in Schleswig-Holstein. Storm ""Elli"" has left its mark: individual railway lines are still disrupted and there have been numerous accidents in slippery conditions. How long does the weather stay wintry in Schleswig-Holstein?","Tempestas hiemalis: Respira suspiria subsidii post nives et inundationes in Schleswig-Holstein. Tempestas ""Elli"" signum suum reliquit: singulae lineae ferriviariae adhuc turbatae sunt et multa accidentia in lubricis condicionibus fuerunt. Quamdiu tempestas hiemalis in Schleswig-Holstein moratur?",2026-01-13 20:35:59+00:00
0dbcd789365d337d1d88c28e4720f325,2026-01-12T13:53:11Z,'Hochwasser Starkregen',www.stern.de,de,0.3,Wälder in Rheinland-Pfalz: Was braucht der Wald im Klimawandel?,"Hitze, Starkregen, Borkenkäfer – die Wälder müssen viel aushalten. Auch die Forstleute bewegen sich durch teils sehr emotionale Debatten über den Klimawandel in einem Spannungsfeld.",https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/waelder-in-rheinland-pfalz--was-braucht-der-wald-im-klimawandel--37033812.html,https://image.stern.de/37033814/t/Sp/v1/w1440/r1.7778/-/12--bbaolnopmpv12axs2048jpeg---0e055a8d40a8b779.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Hitze, Starkregen, Borkenkäfer die Wälder müssen viel aushalten. Auch die Forstleute bewegen sich durch teils sehr emotionale Debatten über den K… [+5734 chars]",,"Wälder in Rheinland-Pfalz: Was braucht der Wald im Klimawandel?. Hitze, Starkregen, Borkenkäfer – die Wälder müssen viel aushalten. Auch die Forstleute bewegen sich durch teils sehr emotionale Debatten über den Klimawandel in einem Spannungsfeld.","Forests in Rhineland-Palatinate: What does the forest need in the face of climate change? Heat, heavy rain, bark beetles – the forests have to endure a lot. The foresters also find themselves in an area of ​​tension due to sometimes very emotional debates about climate change.","Silvae in Rheno-Palatinate: Quid opus est silva contra mutationem climatis? Calor, gravis, pluvia, scarabaei cortex - multam silvae tolerant. Etiam silvae in campo tensionis versantur ob contentiones motus interdum valde de mutatione climatis.",2026-01-14 04:14:28+00:00
