index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
c8761c9b5a895e1aa131212da4a137f5,2025-12-01T08:33:02Z,'Überschwemmung',www.zeit.de,de,0.9,Unwetterkatastrophe: Noch hunderte Vermisste nach Unwetter in Asien,"Bei den Überschwemmungen in Indonesien, Sri Lanka und Thailand sind mehr als 1.000 Menschen gestorben. Indonesiens Präsident fordert mehr Einsatz gegen den Klimawandel.",https://www.zeit.de/gesellschaft/2025-12/unwetterkatastrophe-asien-tote-vermisste,https://img.zeit.de/administratives/sharing/fallback-image-die-zeit/wide__1300x731,,"Nach Überschwemmungen in Indonesien, Sri Lanka und Thailand werden noch immer hunderte Menschen vermisst. Der indonesische Präsident Prabowo Subianto versprach bei einem Besuch betroffener Gebiete au… [+750 chars]",,"Unwetterkatastrophe: Noch hunderte Vermisste nach Unwetter in Asien. Bei den Überschwemmungen in Indonesien, Sri Lanka und Thailand sind mehr als 1.000 Menschen gestorben. Indonesiens Präsident fordert mehr Einsatz gegen den Klimawandel.","Storm disaster: Hundreds still missing after storm in Asia. More than 1,000 people have died in floods in Indonesia, Sri Lanka and Thailand. Indonesia's president calls for more action against climate change.","Tempestas calamitas est: Centum adhuc desunt post tempestatem in Asia. Plus quam 1,000 homines in Indonesia, Sri Lanka et Thailandia in inundationibus mortui sunt. Praesidens Indonesia maiorem actionem contra mutationem climatis vocat.",2025-12-02 14:32:38+00:00
52f96c683f81975193a08ae2621df3ea,2025-12-01T08:47:28Z,'Überschwemmung',www.zeit.de,de,0.9,Unwetterkatastrophe: Noch Hunderte Vermisste nach Unwetter in Asien,"Bei den Überschwemmungen in Indonesien, Sri Lanka und Thailand sind mehr als 1.000 Menschen gestorben. Insgesamt sind in drei Ländern Millionen Menschen betroffen.",https://www.zeit.de/gesellschaft/2025-12/unwetterkatastrophe-asien-tote-vermisste-gxe,https://img.zeit.de/gesellschaft/2025-12/unwetterkatastrophe-asien-tote-vermisste-bild/wide__1300x731,,"Nach Überschwemmungen in Indonesien, Sri Lanka und Thailand werden noch immer Hunderte Menschen vermisst. Der indonesische Präsident Prabowo Subianto versprach bei einem Besuch betroffener Gebiete au… [+1505 chars]",,"Unwetterkatastrophe: Noch Hunderte Vermisste nach Unwetter in Asien. Bei den Überschwemmungen in Indonesien, Sri Lanka und Thailand sind mehr als 1.000 Menschen gestorben. Insgesamt sind in drei Ländern Millionen Menschen betroffen.","Storm disaster: Hundreds still missing after storm in Asia. More than 1,000 people have died in floods in Indonesia, Sri Lanka and Thailand. In total, millions of people are affected in three countries.","Tempestas calamitas est: Centum adhuc desunt post tempestatem in Asia. Plus quam 1,000 homines in Indonesia, Sri Lanka et Thailandia in inundationibus mortui sunt. In summa, decies centena milia hominum in tribus terris afficiuntur.",2025-12-02 14:32:38+00:00
3edd08cde7b1d47fe6eca1b51279beb8,2025-12-01T10:47:48Z,'Hochwasser Vermisste',www.n-tv.de,de,0.9,Hunderte Vermisste: Mehr als 1000 Tote bei Überschwemmungen in Asien,"Dauerregen und Erdrutsche haben Indonesien, Thailand und Sri Lanka tagelang im Griff. Das Schlimmste soll überstanden sein, doch die Naturkatastrophe fordert Hunderte Menschenleben. Viele werden außerdem vermisst.",https://www.n-tv.de/panorama/Mehr-als-1000-Tote-bei-Ueberschwemmungen-in-Asien-id30090998.html,https://www.n-tv.de/img/30091134/1764586121/Img_16_9/1200/29-11-2025-Indonesien-Padang-Panjang-Das-Wrack-eines-Autos-liegt-mitten-auf-einer-Strasse-waehrend-Menschen-die-Schaeden-nach-der-Sturzflut-in-Padang-Panjang-begutachten.jpg,,"Hunderte VermissteMehr als 1000 Tote bei Überschwemmungen in Asien
Padang Panjang in Indonesien. (Foto: dpa)
Dauerregen und Erdrutsche haben Indonesien, Thailand und Sri Lanka tagelang im Griff. Da… [+2568 chars]",,"Hunderte Vermisste: Mehr als 1000 Tote bei Überschwemmungen in Asien. Dauerregen und Erdrutsche haben Indonesien, Thailand und Sri Lanka tagelang im Griff. Das Schlimmste soll überstanden sein, doch die Naturkatastrophe fordert Hunderte Menschenleben. Viele werden außerdem vermisst.","Hundreds missing: More than 1,000 dead in floods in Asia. Continuous rain and landslides have gripped Indonesia, Thailand and Sri Lanka for days. The worst is said to be over, but the natural disaster claims hundreds of lives. Many are also missing.","Centum desunt: ​​Plus quam 1,000 in inundationibus in Asia mortui sunt. Imber continua et proruit Indonesiam, Thailandiam et Sri Lanka per dies tenuerunt. Pessimum esse dicitur, sed clades naturalis centum vitas vindicat. Multa praeterea desunt.",2025-12-02 14:32:38+00:00
a086734885095d992413a9e4b69c94c3,2025-12-01T12:06:00Z,'Überschwemmung',www.dw.com,de,0.9,Mehr als 1000 Tote bei Unwettern in Asien,"In Indonesien, Thailand und Sri Lanka tobten tagelang heftige Unwetter. Die Zahl der Menschen, die durch Überschwemmungen und Erdrutsche ums Leben gekommen sind, ist inzwischen vierstellig. Allein in dem besonders von den Unwettern betroffenen Inselstaat Indo…",https://www.dw.com/de/indonesien-thailand-sri-lanka-%C3%BCberschwemmungen-erdrutsche-todesopfer/a-74965797,https://static.dw.com/image/74966561_6.jpg,,"Allein in dem besonders von den Unwettern betroffenen Inselstaat Indonesien sind nach jüngsten Zahlen fast 600 Menschen ums Leben gekommen, knapp 500 werden noch vermisst. Etwa 600.000 Personen wurde… [+2098 chars]",,"Mehr als 1000 Tote bei Unwettern in Asien. In Indonesien, Thailand und Sri Lanka tobten tagelang heftige Unwetter. Die Zahl der Menschen, die durch Überschwemmungen und Erdrutsche ums Leben gekommen sind, ist inzwischen vierstellig. Allein in dem besonders von den Unwettern betroffenen Inselstaat Indo…","More than 1,000 dead in storms in Asia. Severe storms raged for days in Indonesia, Thailand and Sri Lanka. The number of people who have died as a result of floods and landslides is now in the four-digit range. In the island state of Indo, which was particularly affected by the storms...","Plus quam 1,000 in Asia in procellis mortui sunt. Gravibus tempestatibus diebus in Indonesia, Thailandia et Sri Lanka saevierunt. Numerus hominum qui ob inundationes et ruinas mortui sunt nunc in quattuor digiti partibus est. In insula Indo status, quae maxime tempestatibus afficiebatur.",2025-12-02 14:32:38+00:00
59d4c26cb4b443831c75177a128d6ce9,2025-12-01T13:34:29Z,'Überschwemmung',www.tagesschau.de,de,0.9,Überschwemmungen in Südostasien: Hunderte Tote und Vermisste,"Seit vergangener Woche befinden sich viele Regionen Südostasiens im Ausnahmezustand. Durch Überschwemmungen verloren Tausende Menschen ihr Zuhause. Fast 1.000 Todesopfer werden beklagt, Hunderte gelten als vermisst.",https://www.tagesschau.de/ausland/asien/indonesien-ueberschwemmungen-tote-vermisste-100.html,https://images.tagesschau.de/image/65530eca-408b-4929-a43a-f5089836f3a4/AAABmtofNAc/AAABmgWmh8Q/16x9-big/indonesien-flut-aufraeumarbeiten-100.jpg?width=1280,,"Stand: 01.12.2025 14:34 Uhr
Seit vergangener Woche befinden sich viele Regionen Südostasiens im Ausnahmezustand. Durch Überschwemmungen verloren Tausende Menschen ihr Zuhause. Fast 1.000 Todesopfer … [+3128 chars]",,"Überschwemmungen in Südostasien: Hunderte Tote und Vermisste. Seit vergangener Woche befinden sich viele Regionen Südostasiens im Ausnahmezustand. Durch Überschwemmungen verloren Tausende Menschen ihr Zuhause. Fast 1.000 Todesopfer werden beklagt, Hunderte gelten als vermisst.","Floods in Southeast Asia: Hundreds dead and missing. Since last week, many regions of Southeast Asia have been in a state of emergency. Thousands of people lost their homes due to floods. Almost 1,000 deaths are reported and hundreds are missing.","Inundationes in Asia Australi: Centum mortui sunt et desunt. Cum proxima septimana multae regiones Asiae Meridionalis in statu necessitatis fuerunt. Milia hominum domos ob flumina perdiderunt. Mortes fere 1,000 nuntiantur et centeni desunt.",2025-12-02 14:32:38+00:00
9dfa546b5fedb509faba896ff3762d09,2025-12-01T08:00:00Z,'Überschwemmung',www.dw.com,de,0.9,News kompakt: Weltweite Rekordumsätze für Rüstungsfirmen,Die Kriege in der Ukraine und im Gazastreifen und andere Konflikte haben Waffenproduzenten 2024 so hohe Umsätze gebracht wie noch nie. Indonesien meldet noch mehr Tote nach den Überschwemmungen. Das Wichtigste in Kürze.,https://www.dw.com/de/news-kompakt-weltweite-rekordums%C3%A4tze-f%C3%BCr-r%C3%BCstungsfirmen/a-74961762,https://static.dw.com/image/74196887_6.jpg,,Angesichts zahlreicher Konflikte verzeichnet die internationale Rüstungsindustrie einen neuen Umsatzrekord. Die 100 größten Waffenproduzenten der Erde steigerten ihre Einnahmen aus dem Verkauf von Rü… [+5155 chars],,News kompakt: Weltweite Rekordumsätze für Rüstungsfirmen. Die Kriege in der Ukraine und im Gazastreifen und andere Konflikte haben Waffenproduzenten 2024 so hohe Umsätze gebracht wie noch nie. Indonesien meldet noch mehr Tote nach den Überschwemmungen. Das Wichtigste in Kürze.,News compact: Worldwide record sales for defense companies. The wars in Ukraine and the Gaza Strip and other conflicts have brought arms producers higher sales in 2024 than ever before. Indonesia reports even more deaths after floods. The most important thing in brief.,Nuntii pacti: Venditio pro societatibus defensionis Worldwide record. Bella in Ucraina et Gaza Strip et alia certamina armorum effectores superiores venditiones intulerunt anno 2024 quam umquam ante. Indonesia plures mortes post inundationes tradit. Quod primum in brevi.,2025-12-02 20:34:35+00:00
3da9f4fb5915b578505af7582338ca8f,2025-12-01T08:57:39Z,'Überschwemmung',www.stern.de,de,0.9,Mindestens 1000 Tote bei Überschwemmungen und Erdrutschen in Asien,Bei den verheerenden Überschwemmungen und Erdrutschen infolge anhaltender sintflutartiger Regenfälle im Süden und Südosten Asiens sind nach jüngsten Behördenangaben mehr als tausend Menschen ums Leben gekommen. Mindestens 502 Todesopfer wurden am Montag allei…,https://www.stern.de/news/mindestens-1000-tote-bei-ueberschwemmungen-und-erdrutschen-in-asien-36914748.html,https://image.stern.de/36914750/t/0R/v1/w1440/r1.7778/-/01--zerstoerte-bruecke-in-der-indonesischen-provinz-aceh---60046573852e06dd.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Bei den verheerenden Überschwemmungen und Erdrutschen infolge anhaltender sintflutartiger Regenfälle im Süden und Südosten Asiens sind nach jüngs… [+2227 chars]",,Mindestens 1000 Tote bei Überschwemmungen und Erdrutschen in Asien. Bei den verheerenden Überschwemmungen und Erdrutschen infolge anhaltender sintflutartiger Regenfälle im Süden und Südosten Asiens sind nach jüngsten Behördenangaben mehr als tausend Menschen ums Leben gekommen. Mindestens 502 Todesopfer wurden am Montag allei…,"At least 1,000 dead in floods and landslides in Asia. According to the latest authorities, more than a thousand people have died in the devastating floods and landslides caused by persistent torrential rain in the south and southeast of Asia. At least 502 deaths were reported on Monday alone...",Saltem 1000 in diluviis et proruit in Asia mortuis. Secundum recentissimas auctoritates plus quam mille homines in diluviis vastandis et prolapsionibus lapsis per continentem imbrem torrentium in meridiem et meridiem Asiae mortui sunt. Saltem 502 funera die Lunae soli nuntiata sunt.,2025-12-02 20:34:35+00:00
cd30d4c392e38e4bce316228a091baa9,2025-12-01T14:43:25Z,'Überschwemmung',www.stern.de,de,0.9,Mehr als 1100 Tote bei Überschwemmungen und Erdrutschen in Asien,Nach den verheerenden Überschwemmungen und Erdrutschen infolge anhaltender sintflutartiger Regenfälle im Süden und Südosten Asiens ist die Opferbilanz auf über 1100 Tote gestiegen. Fast 600 Todesopfer wurden am Montag allein aus dem besonders schwer getroffen…,https://www.stern.de/news/mehr-als-1100-tote-bei-ueberschwemmungen-und-erdrutschen-in-asien-36914748.html,https://image.stern.de/36916424/t/-l/v1/w1440/r1.7778/-/01--zerstoerte-bruecke-in-der-indonesischen-provinz-aceh---3601bcfd90e5137d.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nach den verheerenden Überschwemmungen und Erdrutschen infolge anhaltender sintflutartiger Regenfälle im Süden und Südosten Asiens ist die Opferb… [+3034 chars]",,Mehr als 1100 Tote bei Überschwemmungen und Erdrutschen in Asien. Nach den verheerenden Überschwemmungen und Erdrutschen infolge anhaltender sintflutartiger Regenfälle im Süden und Südosten Asiens ist die Opferbilanz auf über 1100 Tote gestiegen. Fast 600 Todesopfer wurden am Montag allein aus dem besonders schwer getroffen…,"More than 1,100 dead in floods and landslides in Asia. After the devastating floods and landslides caused by persistent torrential rain in the south and southeast of Asia, the death toll has risen to over 1,100 dead. Almost 600 fatalities were hit particularly hard on Monday alone...","Plus quam 1,100 mortui in inundationibus et proruit in Asia. Post vastationes inundationes et proruit assiduas pluvias in meridiem et meridiem Asiae torrentium, mortuorum super 1,100 orta est mortuorum. Fere DC caedes singulariter dura die Lunae soli percussa sunt...",2025-12-02 20:34:35+00:00
1e12da2fad9504914a87661927a1cba1,2025-12-03T04:34:55Z,'Hochwasser',www.stern.de,de,0.9,Hochwasser in Indonesien: Flutkatastrophe auf Sumatra: Zahl der Toten steigt auf 750,Sumatra kämpft mit einer der schwersten Flutkatastrophen der vergangenen Jahre. Die Zahl der Toten steigt. Dabei beginnt gerade erst die Hochphase der Regenzeit.,https://www.stern.de/panorama/hochwasser-in-indonesien--flutkatastrophe-auf-sumatra--zahl-der-toten-steigt-auf-750-36922044.html,https://image.stern.de/36922046/t/6B/v1/w1440/r1.7778/-/03--7u54jqonipv6axs2048jpeg---7cbe3edaec8b65d8.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Sumatra kämpft mit einer der schwersten Flutkatastrophen der vergangenen Jahre. Die Zahl der Toten steigt. Dabei beginnt gerade erst die Hochphas… [+1834 chars]",,Hochwasser in Indonesien: Flutkatastrophe auf Sumatra: Zahl der Toten steigt auf 750. Sumatra kämpft mit einer der schwersten Flutkatastrophen der vergangenen Jahre. Die Zahl der Toten steigt. Dabei beginnt gerade erst die Hochphase der Regenzeit.,Floods in Indonesia: Flood disaster in Sumatra: Number of deaths rises to 750. Sumatra is struggling with one of the worst flood disasters in recent years. The number of deaths is rising. The peak phase of the rainy season is just beginning.,Diluvia in Indonesia: Diluvium calamitatis in Sumatra: Numerus funerum ad 750 ascendit. Sumatra luctatur cum una calamitatibus pessimi diluvii in annis proximis. Funerum numerus oritur. Vertex tempus pluvioso tempore incoepit.,2025-12-04 08:40:26+00:00
f39b4e8b9d812cf81643bd61ba2a52bd,2025-12-03T04:34:55Z,'Hochwasser Tote',www.zeit.de,de,0.9,Hochwasser in Indonesien: Flutkatastrophe auf Sumatra: Zahl der Toten steigt auf 750,Hier finden Sie Informationen zu dem Thema „Hochwasser in Indonesien“. Lesen Sie jetzt „Flutkatastrophe auf Sumatra: Zahl der Toten steigt auf 750“.,https://www.zeit.de/news/2025-12/03/flutkatastrophe-auf-sumatra-zahl-der-toten-steigt-auf-750,https://img.zeit.de/news/2025-12/03/flutkatastrophe-auf-sumatra-zahl-der-toten-steigt-auf-750-image-group/wide__1300x731,,Im Katastrophengebiet auf der indonesischen Insel Sumatra steigt die Zahl der Todesopfer durch die verheerenden Überschwemmungen weiter. Mehr als 750 Menschen sind in den Fluten und bei Erdrutschen u… [+1657 chars],,Hochwasser in Indonesien: Flutkatastrophe auf Sumatra: Zahl der Toten steigt auf 750. Hier finden Sie Informationen zu dem Thema „Hochwasser in Indonesien“. Lesen Sie jetzt „Flutkatastrophe auf Sumatra: Zahl der Toten steigt auf 750“.,Floods in Indonesia: Flood disaster in Sumatra: Number of deaths rises to 750. Here you can find information on the topic of “Floods in Indonesia”. Now read “Flood disaster in Sumatra: number of deaths rises to 750”.,"Diluvia in Indonesia: Diluvium calamitatis in Sumatra: numerus funerum ad 750. Hic invenire potes de argumento ""Fluminum in Indonesia"". Nunc legitur ""diluvium cladis in Sumatra: multa funera usque ad 750 oriuntur"".",2025-12-04 08:40:26+00:00
