index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
1cee36eb446769cf97454021c2deba8e,2026-05-02T03:00:05Z,'Hochwasser',www.stern.de,de,0.9,Brücken: Neue Landgrafenbrücke soll Hochwasser im Ahrtal standhalten,"Nach der Flut 2021 entstehen im Ahrtal neue Brücken: Die Landgrafenbrücke soll künftig sogar hundertjährlichem Hochwasser standhalten – und bietet mehr Platz für Verkehr, Radfahrer und Fußgänger.",https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/bruecken--neue-landgrafenbruecke-soll-hochwasser-im-ahrtal-standhalten-37361564.html,https://image.stern.de/37361566/t/Sr/v1/w1440/r1.7778/-/02--fsmkbkst3sv6axs2048jpeg---da16f3b483a1b031.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Nach der Flut 2021 entstehen im Ahrtal neue Brücken: Die Landgrafenbrücke soll künftig sogar hundertjährlichem Hochwasser standhalten und bietet … [+3157 chars]",,"Brücken: Neue Landgrafenbrücke soll Hochwasser im Ahrtal standhalten. Nach der Flut 2021 entstehen im Ahrtal neue Brücken: Die Landgrafenbrücke soll künftig sogar hundertjährlichem Hochwasser standhalten – und bietet mehr Platz für Verkehr, Radfahrer und Fußgänger.","Bridges: The new Landgrafenbrücke is designed to withstand flooding in the Ahr Valley. After the 2021 flood, new bridges will be built in the Ahr Valley: In the future, the Landgrafenbrücke will even be able to withstand 100-year floods - and will offer more space for traffic, cyclists and pedestrians.","Pontes: Novus Landgrafenbrücke destinatur ad inundationem in Ahr Valle sustinendam. Post 2021 diluvium, novi pontes in Ahr Valle aedificabuntur: in posterum Landgrafenbrücke etiam 100 annorum diluvia sustinere poterunt - et plus spatii mercaturae, cyclistae et pedestres praebebunt.",2026-05-03 14:58:06+00:00
9a378daa59901b5c08f257fda7b7e625,2026-05-04T03:25:01Z,'Hochwasser',noe.orf.at,de,0.9,37 Millionen Euro Förderung für Wasserinfrastruktur,"In Niederösterreich sollen 276 Projekte von einer Fördergenehmigung des Bundes über insgesamt rund 140 Millionen Euro für Trinkwasserversorgung, Abwasserentsorgung, Hochwasserschutz und Ökologisierung von Gewässern  profitieren.",https://noe.orf.at/stories/3352333/,https://ibs.orf.at/noe?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2025%2F21%2F01%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2638186_master_1013601_npthayatalbr-david-loescher.jpg%3Fs%3D18dc1a22e54d158019e54e20e05203af89a92e52,,"Europa bekommt die Auswirkungen des Klimawandels besonders stark zu spüren. Der Kontinent erlebte 2025 einen enormen Rückgang der Schnee- und Eisbedeckung, Dürren, Hitzewellen, Waldbrände und Meerese… [+4774 chars]",,"37 Millionen Euro Förderung für Wasserinfrastruktur. In Niederösterreich sollen 276 Projekte von einer Fördergenehmigung des Bundes über insgesamt rund 140 Millionen Euro für Trinkwasserversorgung, Abwasserentsorgung, Hochwasserschutz und Ökologisierung von Gewässern  profitieren.","37 million euros in funding for water infrastructure. In Lower Austria, 276 projects are set to benefit from federal funding approval totaling around 140 million euros for drinking water supply, wastewater disposal, flood protection and water greening.","37 decies centena milia nummum in sumptu aquae infrastructurae. In Austria inferiori 276 incepta ponuntur utilia fundorum foederati approbatione circa 140 decies centena milia nummorum ad bibendam copiam aquae, dispositionem aquae vastae, inundationem tutelae et aquae virentis.",2026-05-06 06:11:42+00:00
86408aa0459300f7437c7367b71cca5f,2026-05-05T16:40:00Z,'Hochwasser',www.stern.de,de,0.9,Mann vermisst: Krokodil per Helikopter ausgeflogen – mit 59-Jährigem im Bauch?,Nach einem Hochwasser in Südafrika wird ein Hotelmanager vermisst. Behörden verdächtigen ein Krokodil. Zur Prüfung fliegen sie das Reptil aus – und finden Erschreckendes.,https://www.stern.de/panorama/suedafrika--krokodil-per-heli-ausgeflogen---mit-59-jaehrigem-im-bauch--37371216.html,https://image.stern.de/37371342/t/Ae/v4/w1440/r1.7778/-/krokodil.png,,"Zugang zu stern+statt 11,96 
 nur 1  
<ul><li>Alles von stern+ mit erstklassigen Inhalten von GEO und Capital</li><li>4 Wochen testen, dann 2,99  je Woche</li><li>jederzeit kündbar</li></ul>",,Mann vermisst: Krokodil per Helikopter ausgeflogen – mit 59-Jährigem im Bauch?. Nach einem Hochwasser in Südafrika wird ein Hotelmanager vermisst. Behörden verdächtigen ein Krokodil. Zur Prüfung fliegen sie das Reptil aus – und finden Erschreckendes.,Man missing: crocodile flown out by helicopter – with 59-year-old in its stomach? A hotel manager goes missing after flooding in South Africa. Authorities suspect a crocodile. They fly the reptile out to test it – and find something shocking.,Homo defuit: crocodilus ab helicopter evolavit – cum 59 annos in ventre eius? Procurator deversorium defuit post inundationem in Africa Australi. Crocodilus auctores suspicantur. Volant reptilium ad temptandum — et inveniunt aliquid taetrum.,2026-05-09 05:53:52+00:00
ff67fefe373dd913e6549bc1ea6232af,2026-05-02T03:00:05Z,'Hochwasserschutz',www.zeit.de,de,0.9,Brücken: Neue Landgrafenbrücke soll Hochwasser im Ahrtal standhalten,Hier finden Sie Informationen zu dem Thema „Brücken“. Lesen Sie jetzt „Neue Landgrafenbrücke soll Hochwasser im Ahrtal standhalten“.,https://www.zeit.de/news/2026-05/02/neue-landgrafenbruecke-soll-hochwasser-im-ahrtal-standhalten,https://img.zeit.de/news/2026-05/02/neue-landgrafenbruecke-soll-hochwasser-im-ahrtal-standhalten-image-group/wide__1300x731,,"Der Wiederaufbau der bei der Flutkatastrophe im Ahrtal zerstörten Brücken kommt weiter voran. Große Fortschritte gibt es bei der neuen Landgrafenbrücke in Bad Neuenahr-Ahrweiler, bei der in dieser Wo… [+2947 chars]",,Brücken: Neue Landgrafenbrücke soll Hochwasser im Ahrtal standhalten. Hier finden Sie Informationen zu dem Thema „Brücken“. Lesen Sie jetzt „Neue Landgrafenbrücke soll Hochwasser im Ahrtal standhalten“.,Bridges: The new Landgrafenbrücke is designed to withstand flooding in the Ahr Valley. Here you will find information on the topic of “bridges”. Now read “New Landgrafenbrücke should withstand floods in the Ahr Valley”.,"Pontes: Novus Landgrafenbrücke destinatur ad inundationem in Ahr Valle sustinendam. Hic informationes invenies in argumento ""pontium"". Nunc legitur ""Nova Landgrafenbrücke in Ahr Valle diluviis resistere debet"".",2026-05-12 10:40:31+00:00
4d4f884f56e63a78401b31ecea945214,2026-05-03T06:00:00Z,'Hochwasser',steiermark.orf.at,de,0.9,Hochwasserschutz wird digitalisiert,"Im Rahmen des Digitalisierungsprojekts „Ramon"" sind seit diesem Wochenende alle 150 Rückhaltebecken der Steiermark mit moderner Mess- und Alarmierungstechnik ausgestattet. Bis Ende des Monats sollen sie vollständig in Betrieb und digital vernetzt sein.",https://steiermark.orf.at/stories/3352564/,https://ibs.orf.at/stm?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F18%2F34%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3023319_master_1169634_bild2.jpg%3Fs%3Dc624b4b4a9b9665e130bec0b9f16c238f7156be4,,Die Rückhaltebecken wurden mit Mess- und Alarmierungstechnik der Firma Geodata aus Leoben ausgestattet. Die Pegelstände werden automatisch über Radar- und Drucksonden überwacht und die Daten gesammel… [+1281 chars],,"Hochwasserschutz wird digitalisiert. Im Rahmen des Digitalisierungsprojekts „Ramon"" sind seit diesem Wochenende alle 150 Rückhaltebecken der Steiermark mit moderner Mess- und Alarmierungstechnik ausgestattet. Bis Ende des Monats sollen sie vollständig in Betrieb und digital vernetzt sein.","Flood protection is being digitized. As part of the “Ramon” digitalization project, all 150 retention basins in Styria have been equipped with modern measurement and alarm technology since this weekend. They should be fully operational and digitally connected by the end of the month.","Digitized Diluvium praesidium est. Ut pars ""Ramon"" numeri digitalizationis est, omnes 150 retentio pelves in Styria instructae sunt modernis technologiae mensurae et terroris ab hac volutpat. Debent plene perficiendis et digitally connexis fine mensis.",2026-05-12 10:40:31+00:00
d07a6cedf724fc9f59f6340d1cf16ee6,2026-05-06T15:38:57Z,'Hochwasserschutz',tirol.orf.at,de,0.9,Hochwasserschutz für 900 Personen,"Das Hochwasserschutzprojekt in den Gemeinden St. Ulrich am Pillersee und Waidring (Bezirk Kitzbühel) ist abgeschlossen. Durch 16 Einzelmaßnahmen und Investitionen von rund 9,4 Millionen Euro werden nun 110 Gebäude und 900 Bewohner vor Hochwasser geschützt.",https://tirol.orf.at/stories/3353108/,https://ibs.orf.at/tir?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2022%2F34%2F36%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F1465009_master_530436_fruehling_im_pillerseetal_c_ringler_fullres_32.jpg%3Fs%3De84b01f22e9e0d3a903a3d74c6671f083865e336,,"Für unsere Gemeinden ist die Fertigstellung dieses Hochwasserschutzprojekts ein ganz wesentlicher Schritt, betonten Martin Mitterer, Bürgermeister der Gemeinde St. Ulrich am Pillersee und Georg Hochf… [+3078 chars]",,"Hochwasserschutz für 900 Personen. Das Hochwasserschutzprojekt in den Gemeinden St. Ulrich am Pillersee und Waidring (Bezirk Kitzbühel) ist abgeschlossen. Durch 16 Einzelmaßnahmen und Investitionen von rund 9,4 Millionen Euro werden nun 110 Gebäude und 900 Bewohner vor Hochwasser geschützt.","Flood protection for 900 people. The flood protection project in the communities of St. Ulrich am Pillersee and Waidring (Kitzbühel district) has been completed. Through 16 individual measures and investments of around 9.4 million euros, 110 buildings and 900 residents are now protected from flooding.","Diluvium est praesidium hominum DCCCC. Diluvium praesidium in communitatibus St. Ulrich am Pillersee et Waidring (regio Kitzbühel) confectum est. Per 16 singulas mensuras et circumscriptiones circiter 9.4 decies centena millia nummorum, aedificia 110 et 900 incolarum ab inundatione nunc tuta sunt.",2026-05-12 10:40:31+00:00
bbaa046eb00a069982344020928ef8e1,2026-05-10T12:27:45Z,'Hochwasser',www.stern.de,de,0.9,Unwettergefahr steigt: Auf Regen könnte an kleineren Gewässern Hochwasser folgen,Saarbrücken (lrs) - Das Landesamt für Umwelt- und Arbeitsschutz Saarland rechnet in den kommenden Tagen mit schnell ansteigenden Wasserständen und lokalen,https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/unwettergefahr-steigt--auf-regen-koennte-an-kleineren-gewaessern-hochwasser-folgen-37385580.html,https://image.stern.de/37385582/t/ca/v1/w1440/r1.7778/-/10--s2g5tjhnq6v4axs2048jpeg---062b1f4f931e993f.jpg,http://web.archive.org/web/20260510202559/https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/unwettergefahr-steigt--auf-regen-koennte-an-kleineren-gewaessern-hochwasser-folgen-37385580.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der Deutsche Wetterdienst hat ab dem Nachmittag im Saarland vermehrt Regen angekündigt. Auch Gewitter und Starkregen sind möglich.
Das Landesamt… [+1103 chars]",,Unwettergefahr steigt: Auf Regen könnte an kleineren Gewässern Hochwasser folgen. Saarbrücken (lrs) - Das Landesamt für Umwelt- und Arbeitsschutz Saarland rechnet in den kommenden Tagen mit schnell ansteigenden Wasserständen und lokalen,The risk of severe weather is increasing: Rain could be followed by flooding in smaller bodies of water. Saarbrücken (lrs) - The Saarland State Office for Environmental and Occupational Safety expects water levels and local water levels to rise rapidly in the coming days,Periculum tempestatis gravis increscit: pluvia in aquis minoribus inundationem sequi potuit. Saarbrücken (lrs) - Officium Saarlandi Civitatis Environmentalis et Occupationalis Salutis expectat gradus aquarum et gradus locales ut celeriter oriantur in diebus adventus.,2026-05-14 16:13:51+00:00
4f29fe1c88ee9aad509e380d96e9e1ca,2026-05-10T12:27:45Z,'Hochwasser',www.zeit.de,de,0.9,Unwettergefahr steigt: Auf Regen könnte an kleineren Gewässern Hochwasser folgen,Hier finden Sie Informationen zu dem Thema „Unwettergefahr steigt“. Lesen Sie jetzt „Auf Regen könnte an kleineren Gewässern Hochwasser folgen“.,https://www.zeit.de/news/2026-05/10/auf-regen-koennte-an-kleineren-gewaessern-hochwasser-folgen,https://img.zeit.de/news/2026-05/10/auf-regen-koennte-an-kleineren-gewaessern-hochwasser-folgen-image-group/wide__1300x731,,Das Landesamt für Umwelt- und Arbeitsschutz Saarland rechnet in den kommenden Tagen mit schnell ansteigenden Wasserständen und lokalen Überflutungen. Grund dafür sind die vom Deutschen Wetterdienst (… [+956 chars],,Unwettergefahr steigt: Auf Regen könnte an kleineren Gewässern Hochwasser folgen. Hier finden Sie Informationen zu dem Thema „Unwettergefahr steigt“. Lesen Sie jetzt „Auf Regen könnte an kleineren Gewässern Hochwasser folgen“.,The risk of severe weather is increasing: Rain could be followed by flooding in smaller bodies of water. Here you will find information on the topic “Danger of severe weather is increasing”. Now read “Rain could be followed by flooding on smaller bodies of water”.,"Periculum tempestatis gravis increscit: pluvia in aquis minoribus inundationem sequi potuit. Hic informationes invenies in loco ""Periculo gravis tempestatis increscit"". Nunc legitur ""Sequitur pluvia minor aquarum inundatione"".",2026-05-14 16:13:51+00:00
284542ffcada296dba2f149b62055af1,2026-05-12T12:43:17Z,'Hochwasser',orf.at,de,0.9,Fahrt ins Hochwasser: 3.800 Robotaxis zurückgerufen,,https://orf.at/stories/3429686/,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,,"Der Robotaxibetreiber Waymo ruft 3.800 seiner Fahrzeuge zurück. Es bestehe das Risiko, dass die Autos mit hoher Geschwindigkeit auf überflutete Straßen fahren, teilte die Tochter des Internetkonzerns… [+721 chars]",,Fahrt ins Hochwasser: 3.800 Robotaxis zurückgerufen. None,"Driving into flooding: 3,800 robotaxis recalled. None","Coegi in inundationem: 3,800 robotaxis revocavit. Nullus",2026-05-14 16:13:51+00:00
7eaf4fb60f39f15cc21423e68b870519,2026-05-13T17:54:18Z,'Hochwasser Feuerwehr',www.diepresse.com,de,0.9,Feuerwehr rufen? „Nicht wegen einem Zentimeter Wasser im Keller“ [premium],"Waldbrände, Hochwasser, Starkregen: Die Feuerwehr ist immer öfter gefordert. Wie verändert das deren Arbeit? Ein Kärntner Kommandant erzählt – und fordert von der Bevölkerung mehr Eigenverantwortung.",https://www.diepresse.com/23479818/feuerwehr-rufen-nicht-wegen-einem-zentimeter-wasser-im-keller,https://img.diepresse.com/public/incoming/neoolw-kein-titel/alternates/WEBP_WIDE_1200/kein%20Titel,http://web.archive.org/web/20260513224909/https://www.diepresse.com/23479818/feuerwehr-rufen-nicht-wegen-einem-zentimeter-wasser-im-keller,"Die Trockenheit hat zu großen Problemen geführt, auch Kärnten war von Waldbränden betroffen. Hat sich die Lage mit dem Regen nun entspannt?Klaus Tschabuschnig: Die Trockenheit war extrem für diese Ze… [+4090 chars]",,"Feuerwehr rufen? „Nicht wegen einem Zentimeter Wasser im Keller“ [premium]. Waldbrände, Hochwasser, Starkregen: Die Feuerwehr ist immer öfter gefordert. Wie verändert das deren Arbeit? Ein Kärntner Kommandant erzählt – und fordert von der Bevölkerung mehr Eigenverantwortung.","Call the fire department? “Not because of an inch of water in the basement” [premium]. Forest fires, floods, heavy rain: the fire brigade is called upon more and more often. How does this change their work? A Carinthian commander tells the story - and demands more personal responsibility from the population.","Dic Department? ""Non propter unciam aquae in cella"". Ignes silvae, flumina, pluviae graves: LEGIO Ignis magis ac saepius vocatur. Quomodo hoc opus suum mutat? Dux Carinthius fabulam narrat - et responsabilitatem personalem ab hominibus postulat.",2026-05-16 09:49:26+00:00
